Ano;Código da Área;Área de Avaliação;Código da IES;Nome da IES;Sigla da IES;Organização Acadêmica;Categoria Administrativa;Código do Curso;Modalidade de Ensino;Código do Município;Município do Curso;Sigla da UF;Nº de Concluintes Inscritos;Nº  de Concluintes Participantes;Nota Bruta - FG;Nota Padronizada - FG;Nota Bruta - CE;Nota Padronizada - CE;Conceito Enade (Contínuo);Conceito Enade (Faixa);Observação
2019;90;TECNOLOGIA EM AGRONEGÓCIOS;4098;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA;IFFarroupilha;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;121466;Educação Presencial;4317806;Santo Augusto;RS;19;14;361.857;33.521;510.429;30.545;31.289;4;
2019;90;TECNOLOGIA EM AGRONEGÓCIOS;4098;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA;IFFarroupilha;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1168609;Educação Presencial;4311205;Júlio de Castilhos;RS;32;28;330.643;27.365;49;27.461;27.437;3;
2019;90;TECNOLOGIA EM AGRONEGÓCIOS;4399;FACULDADE DE BALSAS;UNIBALSAS;Faculdade;Privada com fins lucrativos;1108530;Educação Presencial;2101400;Balsas;MA;10;10;42.63;4.623;51.74;31.598;35.256;4;
2019;90;TECNOLOGIA EM AGRONEGÓCIOS;4496;FACULDADE DE TECNOLOGIA DO VALE DO IVAÍ;FATEC-IVAI;Faculdade;Privada com fins lucrativos;86652;Educação Presencial;4111506;Ivaiporã;PR;25;25;28.076;17.527;43.088;18.535;18.283;2;
2019;90;TECNOLOGIA EM AGRONEGÓCIOS;4786;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS;IFTO;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;123557;Educação Presencial;1721000;Palmas;TO;64;33;354.485;32.067;41.397;15.982;20.003;3;
2019;90;TECNOLOGIA EM AGRONEGÓCIOS;4992;FACULDADE DE TECNOLOGIA CENTEC - SERTÃO CENTRAL;FTC SERTÃO CENTRAL;Faculdade;Privada sem fins lucrativos;110518;Educação Presencial;2311405;Quixeramobim;CE;14;10;30.6;22.505;36.45;0.8513;12.011;2;
2019;90;TECNOLOGIA EM AGRONEGÓCIOS;5322;FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA - UNIPAMPA;UNIPAMPA;Universidade;Pública Federal;122052;Educação Presencial;4306601;Dom Pedrito;RS;34;28;303.857;22.082;515.607;31.327;29.016;3;
2019;90;TECNOLOGIA EM AGRONEGÓCIOS;5627;FACULDADE DE TECNOLOGIA DE PRESIDENTE PRUDENTE;FATEC;Faculdade;Pública Estadual;119890;Educação Presencial;3541406;Presidente Prudente;SP;53;25;34.548;30.291;42.284;17.322;20.564;3;
2019;90;TECNOLOGIA EM AGRONEGÓCIOS;5627;FACULDADE DE TECNOLOGIA DE PRESIDENTE PRUDENTE;FATEC;Faculdade;Pública Estadual;120123;Educação Presencial;3541406;Presidente Prudente;SP;20;16;382.625;37.616;464.062;23.545;27.063;3;
2019;90;TECNOLOGIA EM AGRONEGÓCIOS;12338;FACULDADE DE TECNOLOGIA LA SALLE - ESTRELA;FACSALLE;Faculdade;Privada sem fins lucrativos;1045356;Educação Presencial;4307807;Estrela;RS;7;7;397.286;40.508;639.286;5;47.627;5;
2019;90;TECNOLOGIA EM AGRONEGÓCIOS;13883;FACULDADE MURIALDO;FAMUR;Faculdade;Privada sem fins lucrativos;1075353;Educação Presencial;4305108;Caxias do Sul;RS;22;20;38.215;37.523;52.445;32.662;33.877;4;
2019;90;TECNOLOGIA EM AGRONEGÓCIOS;14248;Faculdade Presidente Antônio Carlos de Uberlândia;;Faculdade;Privada sem fins lucrativos;84801;Educação Presencial;3170206;Uberlândia;MG;13;13;417.462;44.487;529.846;33.477;36.229;4;
2019;90;TECNOLOGIA EM AGRONEGÓCIOS;14724;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARANÁ;IFPR;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1367391;Educação Presencial;4128104;Umuarama;PR;22;21;381.571;37.409;515.762;31.351;32.865;4;
2019;90;TECNOLOGIA EM AGRONEGÓCIOS;14724;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARANÁ;IFPR;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1367989;Educação Presencial;4111506;Ivaiporã;PR;14;14;309.643;23.223;435.143;19.179;2.019;3;
2019;90;TECNOLOGIA EM AGRONEGÓCIOS;15520;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO DO SUL;IFMS;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1153959;Educação Presencial;5006606;Ponta Porã;MS;40;35;309.143;23.124;42.86;18.191;19.424;2;
2019;90;TECNOLOGIA EM AGRONEGÓCIOS;15576;Faculdade de Tecnologia de Mogi das Cruzes;FATEC-MC;Faculdade;Pública Estadual;1150463;Educação Presencial;3530607;Mogi das Cruzes;SP;84;71;407.549;42.532;505.662;29.826;33.002;4;
2019;90;TECNOLOGIA EM AGRONEGÓCIOS;15693;Faculdade de Tecnologia de Itapetininga - Prof.Antônio Belizandro Barbosa Rezende;Fatec - Itapetininga;Faculdade;Pública Estadual;1149894;Educação Presencial;3522307;Itapetininga;SP;51;43;32.507;26.266;46.886;2.427;24.769;3;
2019;90;TECNOLOGIA EM AGRONEGÓCIOS;15769;Faculdade de Tecnologia de Jales;Fatec Jales;Faculdade;Pública Estadual;1149798;Educação Presencial;3524808;Jales;SP;32;17;346.588;30.509;473.118;24.912;26.312;3;
2019;90;TECNOLOGIA EM AGRONEGÓCIOS;18253;FACULDADE VALE DO AÇO;FAVALE;Faculdade;Privada com fins lucrativos;1210299;Educação Presencial;2100055;Açailândia;MA;15;14;336.929;28.604;434.429;19.071;21.454;3;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;32;UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL;UNCISAL;Universidade;Pública Estadual;1193772;Educação a Distância;2704302;Maceió;AL;11;11;476.545;41.132;588.455;35.316;3.677;4;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;60306;Educação Presencial;3304557;Rio de Janeiro;RJ;1;0;;;;;;SC;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;1174577;Educação a Distância;3304557;Rio de Janeiro;RJ;134;115;330.157;24.794;559.061;30.798;29.297;3;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;167;UNIVERSIDADE METODISTA DE SÃO PAULO;UMESP;Universidade;Privada sem fins lucrativos;1360105;Educação a Distância;3548708;São Bernardo do Campo;SP;7;7;298.714;21.285;534.857;27.078;2.563;3;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;221;UNIVERSIDADE CRUZEIRO DO SUL;UNICSUL;Universidade;Privada com fins lucrativos;1350029;Educação a Distância;3550308;São Paulo;SP;40;31;273.581;1.848;530.742;26.446;24.454;3;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;224;Centro Universitário Saúde ABC;CUSABC;Centro Universitário;Privada sem fins lucrativos;1202513;Educação Presencial;3547809;Santo André;SP;18;18;343.556;2.629;456.278;15.002;17.824;2;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;298;UNIVERSIDADE PITÁGORAS UNOPAR;;Universidade;Privada com fins lucrativos;1150782;Educação a Distância;4113700;Londrina;PR;147;138;351.181;27.141;555.341;30.227;29.455;4;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;1286786;Educação a Distância;3550308;São Paulo;SP;51;42;274.714;18.607;515.548;24.111;22.735;3;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;374;CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS;FMU;Centro Universitário;Privada sem fins lucrativos;1157852;Educação Presencial;3550308;São Paulo;SP;10;9;380.222;30.382;629.889;41.684;38.858;4;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;374;CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS;FMU;Centro Universitário;Privada sem fins lucrativos;1410356;Educação a Distância;3550308;São Paulo;SP;4;4;30.375;21.847;67.35;48.386;41.751;5;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;375;UNIVERSIDADE SANTO AMARO;UNISA;Universidade;Privada sem fins lucrativos;1452639;Educação Presencial;3550308;São Paulo;SP;17;17;368.588;29.084;549.588;29.342;29.278;3;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;385;UNIVERSIDADE SALVADOR;UNIFACS;Universidade;Privada com fins lucrativos;1377505;Educação a Distância;2927408;Salvador;BA;7;5;29.02;20.335;49.5;20.953;20.798;3;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;417;UNIVERSIDADE CIDADE DE SÃO PAULO;UNICID;Universidade;Privada com fins lucrativos;1313244;Educação Presencial;3550308;São Paulo;SP;14;14;352.929;27.336;532.214;26.672;26.838;3;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;417;UNIVERSIDADE CIDADE DE SÃO PAULO;UNICID;Universidade;Privada com fins lucrativos;1343596;Educação a Distância;3550308;São Paulo;SP;52;44;291.886;20.523;48.275;1.907;19.433;2;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;466;UNIVERSIDADE ANHEMBI MORUMBI;UAM;Universidade;Privada com fins lucrativos;1376093;Educação a Distância;3550308;São Paulo;SP;17;9;311.444;22.706;606.222;38.046;34.211;4;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;496;UNIVERSIDADE DE FRANCA;UNIFRAN;Universidade;Privada com fins lucrativos;1350243;Educação a Distância;3516200;Franca;SP;28;22;344.455;2.639;518.227;24.523;24.989;3;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;570;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;UFRN;Universidade;Pública Federal;1109331;Educação Presencial;2408102;Natal;RN;59;53;451.698;38.359;589.717;3.551;36.222;4;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;671;UNIVERSIDADE ANHANGUERA;UNIDERP;Universidade;Privada com fins lucrativos;1107875;Educação a Distância;5002704;Campo Grande;MS;26;25;26.184;1.717;50.868;23.055;21.584;3;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;718;UNIVERSIDADE POTIGUAR;UNP;Universidade;Privada com fins lucrativos;1363915;Educação a Distância;2408102;Natal;RN;10;7;369.857;29.225;55.3;29.867;29.706;4;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;737;CENTRO UNIVERSITÁRIO SÃO CAMILO;SAO CAMILO;Centro Universitário;Privada sem fins lucrativos;1211311;Educação a Distância;3550308;São Paulo;SP;18;18;364.389;28.615;59;35.553;33.819;4;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;1087;FACULDADES INTEGRADAS APARÍCIO CARVALHO;FIMCA;Faculdade;Privada sem fins lucrativos;110636;Educação Presencial;1100205;Porto Velho;RO;8;6;34.1;26.004;451.167;14.216;17.163;2;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;1107;Centro Universitário Estácio do Ceará;Estácio FIC;Centro Universitário;Privada com fins lucrativos;68267;Educação Presencial;2304400;Fortaleza;CE;3;0;;;;;;SC;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;1107;Centro Universitário Estácio do Ceará;Estácio FIC;Centro Universitário;Privada com fins lucrativos;1205913;Educação Presencial;2304400;Fortaleza;CE;26;22;247.955;1.562;497.591;21.351;19.918;3;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;1141;CENTRO UNIVERSITÁRIO GAMA E SOUZA;;Centro Universitário;Privada sem fins lucrativos;97135;Educação Presencial;3304557;Rio de Janeiro;RJ;5;0;;;;;;SC;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;1196;CENTRO UNIVERSITÁRIO DE MARINGÁ - UNICESUMAR;UNICESUMAR;Centro Universitário;Privada com fins lucrativos;1342815;Educação a Distância;4115200;Maringá;PR;42;33;307.242;22.237;586.788;3.506;31.854;4;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;1270;CENTRO UNIVERSITÁRIO ESTÁCIO DE RIBEIRÃO PRETO;ESTÁCIO RIBEIRÃO PRE;Centro Universitário;Privada com fins lucrativos;1328869;Educação a Distância;3543402;Ribeirão Preto;SP;66;50;33.254;2.506;59.836;36.838;33.894;4;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;1294;Centro Universitário das Américas;CAM;Centro Universitário;Privada com fins lucrativos;1190378;Educação Presencial;3550308;São Paulo;SP;17;16;272.375;18.345;470.125;1.713;17.434;2;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;1472;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;UNIASSELVI;Centro Universitário;Privada com fins lucrativos;1187030;Educação a Distância;4207502;Indaial;SC;85;62;305.484;22.041;473.742;17.686;18.774;2;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;1491;CENTRO UNIVERSITÁRIO INTERNACIONAL;UNINTER;Centro Universitário;Privada com fins lucrativos;1315064;Educação a Distância;4106902;Curitiba;PR;169;139;320.079;2.367;55.759;30.572;28.847;3;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;1509;Centro Universitário Estácio de Belo Horizonte - Estácio BH;ESTÁCIO BH;Centro Universitário;Privada com fins lucrativos;100199;Educação Presencial;3106200;Belo Horizonte;MG;4;2;19.5;0.971;60;3.709;30.245;4;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;1510;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;;Centro Universitário;Privada com fins lucrativos;1379282;Educação a Distância;4216602;São José;SC;2;1;;;;;;SC;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;1615;INSTITUTO SUPERIOR DO LITORAL DO PARANÁ;ISULPAR;Faculdade;Privada sem fins lucrativos;1260354;Educação Presencial;4118204;Paranaguá;PR;6;5;24.12;14.866;42.82;10.686;11.731;2;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;1742;FACULDADE DE TECNOLOGIA CARLOS DRUMMOND DE ANDRADE;CSET DRUMMOND;Faculdade;Privada com fins lucrativos;75264;Educação Presencial;3550308;São Paulo;SP;9;8;356.125;27.693;53.625;27.293;27.393;3;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;1772;Centro Universitário Fanor Wyden;UniFanor Wyden;Centro Universitário;Privada com fins lucrativos;1258570;Educação Presencial;2304400;Fortaleza;CE;3;2;48.45;4.202;50.1;21.875;26.911;3;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;1978;Centro Universitário Fametro;Unifametro;Centro Universitário;Privada com fins lucrativos;119044;Educação Presencial;2304400;Fortaleza;CE;17;17;313.412;22.925;579.118;33.881;31.142;4;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;2111;CENTRO UNIVERSITÁRIO INTA;UNINTA;Centro Universitário;Privada sem fins lucrativos;1404212;Educação a Distância;2312908;Sobral;CE;4;3;30.4;21.875;358.667;0;0.5469;1;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;2741;FACULDADE CATÓLICA DOM ORIONE;FACDO;Faculdade;Privada sem fins lucrativos;1304813;Educação Presencial;1702109;Araguaína;TO;25;21;295.857;20.966;538.667;27.664;2.599;3;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;2796;FACULDADE DE IPORÁ;FAI;Faculdade;Privada com fins lucrativos;1128540;Educação Presencial;5210208;Iporá;GO;1;1;;;;;;SC;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;2911;FACULDADE PAN AMAZÔNICA;FAPAN;Faculdade;Privada com fins lucrativos;109819;Educação Presencial;1501402;Belém;PA;13;12;35;27.009;57.8;33.709;32.034;4;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;2950;Centro Universitário FADERGS;FADERGS;Centro Universitário;Privada com fins lucrativos;1165448;Educação Presencial;4314902;Porto Alegre;RS;4;4;42.575;35.463;55.275;29.828;31.237;4;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;3162;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA;IFSC;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1102973;Educação Presencial;4209102;Joinville;SC;50;46;396.826;32.235;604.152;37.728;36.355;4;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;3184;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RORAIMA;IFRR;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;91907;Educação Presencial;1400100;Boa Vista;RR;23;19;386.632;31.097;542.947;28.322;29.016;3;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;3303;Faculdade Invest de Ciências e Tecnologia;INVEST;Faculdade;Privada sem fins lucrativos;1388012;Educação Presencial;5103403;Cuiabá;MT;4;3;55.6;5;68.4;5;5;5;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;3396;FACULDADE LS;FACELS;Faculdade;Privada com fins lucrativos;106992;Educação Presencial;5300108;Brasília;DF;29;23;270.696;18.158;476.696;1.814;18.144;2;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;3876;Faculdade Unyleya;;Faculdade;Privada com fins lucrativos;5000946;Educação a Distância;3304557;Rio de Janeiro;RJ;7;7;235.714;14.254;533.571;26.881;23.724;3;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;4450;CENTRO UNIVERSITÁRIO METROPOLITANO DA AMAZÔNIA;UNIFAMAZ;Centro Universitário;Privada sem fins lucrativos;105736;Educação Presencial;1501402;Belém;PA;4;3;470.667;40.476;681.667;49.641;4.735;5;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;10349;FACULDADE DE TECNOLOGIA IPPEO;IPPEO;Faculdade;Privada com fins lucrativos;1003009;Educação Presencial;4106902;Curitiba;PR;2;2;32.65;24.386;38.15;0.3509;0.8728;1;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;11818;FACULDADE DE TECNOLOGIA INSPIRAR;Inspirar;Faculdade;Privada com fins lucrativos;1028093;Educação Presencial;4106902;Curitiba;PR;12;11;417.818;34.578;503.182;2.221;25.302;3;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;13828;FACULDADE ISEIB DE BELO HORIZONTE;FIBH;Faculdade;Privada com fins lucrativos;1073698;Educação Presencial;3106200;Belo Horizonte;MG;4;4;20.2;10.491;45.45;14.728;13.669;2;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;13897;FACULDADE LABORO;Laboro;Faculdade;Privada com fins lucrativos;1106266;Educação Presencial;2111300;São Luís;MA;37;30;306.533;22.158;466.867;16.629;18.011;2;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;14961;FACULDADE DE TECNOLOGIA EM SAÚDE - IAHCS;FATESA;Faculdade;Privada sem fins lucrativos;1135048;Educação Presencial;4314902;Porto Alegre;RS;8;6;38.95;31.417;47.25;17.495;20.976;3;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;17326;FACULDADE GIANNA BERETTA;;Faculdade;Privada com fins lucrativos;1169841;Educação Presencial;2111300;São Luís;MA;24;17;253.294;16.216;481.588;18.892;18.223;2;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;17355;Faculdade de Educação em Ciências da Saúde;FECS;Faculdade;Privada sem fins lucrativos;1172333;Educação Presencial;3550308;São Paulo;SP;15;15;370.133;29.256;605.267;3.79;35.739;4;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;17400;Faculdade Menino Deus;FAMED;Faculdade;Privada com fins lucrativos;1174410;Educação Presencial;4314902;Porto Alegre;RS;3;2;30.15;21.596;43.9;12.346;14.659;2;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;17563;FACULDADE DE TECNOLOGIA COESP;FCOESP;Faculdade;Privada com fins lucrativos;1180924;Educação Presencial;2507507;João Pessoa;PB;11;11;303.545;21.824;497.545;21.344;21.464;3;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;18025;FACULDADE DE EDUCAÇÃO SUPERIOR DE CHAPECÓ;FACESC;Faculdade;Privada com fins lucrativos;1262288;Educação Presencial;4204202;Chapecó;SC;2;2;10.8;0;38.9;0.4662;0.3496;1;
2019;92;TECNOLOGIA EM GESTÃO AMBIENTAL;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;Universidade;Pública Federal;112074;Educação Presencial;3126000;Florestal;MG;33;25;46.78;39.038;51.012;3.892;38.949;4;
2019;92;TECNOLOGIA EM GESTÃO AMBIENTAL;12;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;Universidade;Pública Federal;1103532;Educação Presencial;4315602;Rio Grande;RS;15;15;45.36;36.926;451.867;2.948;31.342;4;
2019;92;TECNOLOGIA EM GESTÃO AMBIENTAL;12;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;Universidade;Pública Federal;1103533;Educação Presencial;4318804;São Lourenço do Sul;RS;3;3;30;1.408;47.7;33.553;28.685;3;
2019;92;TECNOLOGIA EM GESTÃO AMBIENTAL;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;UNISINOS;Universidade;Privada sem fins lucrativos;91921;Educação Presencial;4318705;São Leopoldo;RS;18;14;337.714;1.969;504.143;37.951;33.386;4;
2019;92;TECNOLOGIA EM GESTÃO AMBIENTAL;135;CENTRO UNIVERSITÁRIO CLARETIANO;CEUCLAR;Centro Universitário;Privada sem fins lucrativos;108872;Educação a Distância;3505906;Batatais;SP;20;9;292.889;13.023;327.111;0.9265;10.204;2;
2019;92;TECNOLOGIA EM GESTÃO AMBIENTAL;160;FACULDADE FRASSINETTI DO RECIFE;FAFIRE;Faculdade;Privada sem fins lucrativos;1330659;Educação Presencial;2611606;Recife;PE;14;13;370.308;24.538;388.154;19.156;20.502;3;
2019;92;TECNOLOGIA EM GESTÃO AMBIENTAL;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;70257;Educação Presencial;3304557;Rio de Janeiro;RJ;3;0;;;;;;SC;
2019;92;TECNOLOGIA EM GESTÃO AMBIENTAL;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;1121204;Educação Presencial;3304557;Rio de Janeiro;RJ;9;7;272.286;0.9958;429.571;25.868;2.189;3;
2019;92;TECNOLOGIA EM GESTÃO AMBIENTAL;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;1174691;Educação a Distância;3304557;Rio de Janeiro;RJ;453;297;338.084;19.745;350.391;13.037;14.714;2;
2019;92;TECNOLOGIA EM GESTÃO AMBIENTAL;165;UNIVERSIDADE VEIGA DE ALMEIDA;UVA;Universidade;Privada com fins lucrativos;1313001;Educação a Distância;3304557;Rio de Janeiro;RJ;40;20;41.09;30.575;40.94;22.599;24.593;3;
2019;92;TECNOLOGIA EM GESTÃO AMBIENTAL;167;UNIVERSIDADE METODISTA DE SÃO PAULO;UMESP;Universidade;Privada sem fins lucrativos;115806;Educação a Distância;3548708;São Bernardo do Campo;SP;26;25;33.184;18.816;35.744;14.179;15.338;2;
2019;92;TECNOLOGIA EM GESTÃO AMBIENTAL;176;UNIVERSIDADE CASTELO BRANCO;UCB;Universidade;Privada sem fins lucrativos;107584;Educação Presencial;3304557;Rio de Janeiro;RJ;5;2;46.1;38.027;39.65;20.509;24.888;3;
2019;92;TECNOLOGIA EM GESTÃO AMBIENTAL;221;UNIVERSIDADE CRUZEIRO DO SUL;UNICSUL;Universidade;Privada com fins lucrativos;1285859;Educação a Distância;3550308;São Paulo;SP;44;39;35.441;22.173;350.846;13.111;15.376;2;
2019;92;TECNOLOGIA EM GESTÃO AMBIENTAL;298;UNIVERSIDADE PITÁGORAS UNOPAR;;Universidade;Privada com fins lucrativos;111094;Educação a Distância;4113700;Londrina;PR;145;135;329.222;18.427;417.837;23.966;22.581;3;
2019;92;TECNOLOGIA EM GESTÃO AMBIENTAL;316;UNIVERSIDADE NOVE DE JULHO;UNINOVE;Universidade;Privada sem fins lucrativos;1349262;Educação a Distância;3550308;São Paulo;SP;41;35;377.829;25.656;399.514;20.997;22.162;3;
2019;92;TECNOLOGIA EM GESTÃO AMBIENTAL;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;1286857;Educação a Distância;3550308;São Paulo;SP;132;106;342.557;2.041;364.425;15.311;16.586;2;
2019;92;TECNOLOGIA EM GESTÃO AMBIENTAL;344;CENTRO UNIVERSITÁRIO UNA;UNA;Centro Universitário;Privada com fins lucrativos;115764;Educação Presencial;3106200;Belo Horizonte;MG;5;2;38;25.979;17.7;0;0.6495;1;
2019;92;TECNOLOGIA EM GESTÃO AMBIENTAL;352;CENTRO UNIVERSITÁRIO DE JOÃO PESSOA;UNIPÊ;Centro Universitário;Privada com fins lucrativos;1211173;Educação Presencial;2507507;João Pessoa;PB;11;6;359.833;2.298;381.167;18.024;19.263;2;
2019;92;TECNOLOGIA EM GESTÃO AMBIENTAL;374;CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS;FMU;Centro Universitário;Privada sem fins lucrativos;96296;Educação Presencial;3550308;São Paulo;SP;27;20;42.515;32.695;40.69;22.194;24.819;3;
2019;92;TECNOLOGIA EM GESTÃO AMBIENTAL;374;CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS;FMU;Centro Universitário;Privada sem fins lucrativos;1410331;Educação a Distância;3550308;São Paulo;SP;20;15;29.42;13.218;400.333;2.113;19.152;2;
2019;92;TECNOLOGIA EM GESTÃO AMBIENTAL;375;UNIVERSIDADE SANTO AMARO;UNISA;Universidade;Privada sem fins lucrativos;1466445;Educação a Distância;3550308;São Paulo;SP;8;6;37.75;25.607;44.45;28.287;27.617;3;
2019;92;TECNOLOGIA EM GESTÃO AMBIENTAL;383;UNIVERSIDADE DA AMAZÔNIA;UNAMA;Universidade;Privada com fins lucrativos;1422069;Educação a Distância;1501402;Belém;PA;1;1;;;;;;SC;
